2019/5/15 2:53:06,18,25048646.6516624,-131631525.903997
2019/5/15 2:53:07,18,25048017.900238,-131628216.363908
2019/5/15 2:53:08,18,25047386.8026378,-131624906.410747
2019/5/15 2:53:09,18,25046757.0888795,-131621596.514223
2019/5/15 2:53:10,18,25046128.3848223,-131618286.422456
2019/5/15 2:53:11,18,25045497.6676587,-131614976.228891
2019/5/15 2:53:12,18,25044867.5551765,-131611665.945078
2019/5/15 2:53:13,18,25044237.6762326,-131608355.430931
2019/5/15 2:53:14,18,25043608.3330179,-131605044.811857
2019/5/15 2:53:15,18,25042977.8847681,-131601734.015829
2019/5/15 2:53:16,18,25042347.3918493,-131598423.052105
2019/5/15 2:53:17,18,25041717.1921274,-131595112.025791
2019/5/15 2:53:18,18,25041087.1141214,-131591800.539409
2019/5/15 2:53:19,18,25040456.8229629,-131588488.978195
2019/5/15 2:53:20,18,25039826.8648738,-131585177.289775
2019/5/15 2:53:21,18,25039196.5905036,-131581865.31982
2019/5/15 2:53:22,18,25038566.3200308,-131578553.037683
2019/5/15 2:53:23,18,25037935.9386348,-131575240.771928
2019/5/15 2:53:24,18,25037305.5776246,-131571928.520683
2019/5/15 2:53:25,18,25036675.4060833,-131568616.010265
2019/5/15 2:53:26,18,25036045.0243875,-131565303.275823
2019/5/15 2:53:27,18,25035414.2961315,-131561990.516466
2019/5/15 2:53:28,18,25034783.7600426,-131558677.348911
2019/5/15 2:53:29,18,25034153.1043365,-131555363.572986
2019/5/15 2:53:30,18,25033522.4789094,-131552049.561531
2019/5/15 2:54:09,18,25008898.5600936,-131422647.577661
2019/5/15 2:54:10,18,25008266.4950631,-131419325.983541
2019/5/15 2:54:11,18,25007634.4306322,-131416004.093626
2019/5/15 2:54:12,18,25007002.330526,-131412682.045621
2019/5/15 2:54:13,18,25006370.153673,-131409359.936113
2019/5/15 2:54:14,18,25005737.9324506,-131406037.439087
2019/5/15 2:54:15,18,25005105.7139264,-131402715.225366
2019/5/15 2:54:16,18,25004473.4756159,-131399392.746912
2019/5/15 2:54:17,18,25003841.1848417,-131396069.966392
2019/5/15 2:54:18,18,25003208.9243465,-131392747.253704
2019/5/15 2:54:19,18,25002576.5421356,-131389424.265657
2019/5/15 2:54:20,18,25001944.1914029,-131386101.11474
2019/5/15 2:54:21,18,25001311.7690198,-131382777.63425
2019/5/15 2:54:22,18,25000679.2474054,-131379453.94366
2019/5/15 2:54:23,18,25000046.7434788,-131376130.317381
2019/5/15 2:54:24,18,24999414.1975812,-131372806.394561
2019/5/15 2:54:25,18,24998781.6540819,-131369482.245939
2019/5/15 2:54:26,18,24998149.1024883,-131366157.808414
2019/5/15 2:54:27,18,24997516.5023283,-131362833.292287
2019/5/15 2:54:28,18,24996883.8065344,-131359508.432123
2019/5/15 2:54:29,18,24996251.0585767,-131356183.266672
2019/5/15 2:54:30,18,24995618.225478,-131352857.648557
2019/5/15 2:54:31,18,24994985.2523761,-131349531.503893
2019/5/15 2:54:32,18,24994352.2259112,-131346204.999843
2019/5/15 2:54:33,18,24993719.1394879,-131342877.970174
2019/5/15 2:54:34,18,24993086.0371755,-131339550.912057
2019/5/15 2:54:35,18,24992452.8680094,-131336223.709764
2019/5/15 2:54:36,18,24991819.7123339,-131332896.644262
2019/5/15 2:54:37,18,24991186.4981989,-131329569.316383
2019/5/15 2:54:38,18,24990553.2936573,-131326241.743917
2019/5/15 2:54:39,18,24989920.1535711,-131322914.507034
2019/5/15 2:54:40,18,24989286.9895014,-131319587.147636
2019/5/15 2:54:41,18,24988653.7438883,-131316259.431263
2019/5/15 2:54:42,18,24988020.4398155,-131312931.276716
2019/5/15 2:54:43,18,24987387.0497024,-131309602.876432
2019/5/15 2:54:44,18,24986753.6961639,-131306274.627412
2019/5/15 2:54:45,18,24986120.3555165,-131302946.470441
2019/5/15 2:54:46,18,24985486.9968816,-131299618.08295
2019/5/15 2:54:47,18,24984853.6271543,-131296289.725059
2019/5/15 2:54:48,18,24984220.1495018,-131292960.655397
2019/5/15 2:54:49,18,24983586.5543306,-131289631.071945
2019/5/15 2:54:50,18,24982952.9651552,-131286301.450161
